Longitude (x),Latitude (y),Nom de la Station,ID climatologique,Date/Heure,Année,Mois,Jour,Qualité des Données,Temp max.(°C),Temp max. Indicateur,Temp min.(°C),Temp min. Indicateur,Temp moy.(°C),Temp moy. Indicateur,DJC (°C),DJC Indicateur,DJR (°C),DJR Indicateur,Pluie tot. (mm),Pluie tot. Indicateur,Neige tot. (cm),Neige tot. Indicateur,Précip. tot. (mm),Précip. tot. Indicateur,Neige au sol (cm),Neige au sol Indicateur,Dir. raf. max. (10s deg),Dir. raf. max. Indicateur,Vit. raf. max. (km/h),Vit. raf. max. Indicateur
-71.9,45.4,SHERBROOKE,7028120,1963-02-05,1963,2,5,,-6.7,,-16.1,,-11.4,,29.4,,0,,0,,5.1,,5.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-06,1963,2,6,,-6.1,,-15,,-10.6,,28.6,,0,,0,,4.6,,4.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-07,1963,2,7,,-7.8,,-15.6,,-11.7,,29.7,,0,,0,,2.5,,2.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-08,1963,2,8,,-15.6,,-28.3,,-22,,40,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-09,1963,2,9,,-7.2,,-18.9,,-13.1,,31.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-10,1963,2,10,,-2.2,,-11.1,,-6.7,,24.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-11,1963,2,11,,-1.1,,-9.4,,-5.3,,23.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-12,1963,2,12,,-5,,-12.8,,-8.9,,26.9,,0,,0,,10.2,,10.2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-13,1963,2,13,,-5,,-7.8,,-6.4,,24.4,,0,,0,,5.1,,5.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-14,1963,2,14,,-2.2,,-10,,-6.1,,24.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-15,1963,2,15,,-12.8,,-16.7,,-14.8,,32.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-16,1963,2,16,,-15.6,,-21.7,,-18.7,,36.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-17,1963,2,17,,-2.2,,-27.2,,-14.7,,32.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-18,1963,2,18,,1.1,,-8.3,,-3.6,,21.6,,0,,0,,8.4,,8.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-19,1963,2,19,,-3.9,,-8.3,,-6.1,,24.1,,0,,0,,8.9,,8.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-20,1963,2,20,,-1.7,,-8.3,,-5,,23,,0,,0,,7.1,,7.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-21,1963,2,21,,-10,,-15.6,,-12.8,,30.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-22,1963,2,22,,-13.9,,-23.3,,-18.6,,36.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-23,1963,2,23,,-8.9,,-18.3,,-13.6,,31.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-24,1963,2,24,,-4.4,,-14.4,,-9.4,,27.4,,0,,0,,9.9,,9.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-25,1963,2,25,,-6.7,,-12.2,,-9.5,,27.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-26,1963,2,26,,-9.4,,-18.3,,-13.9,,31.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-27,1963,2,27,,-5.6,,-28.9,,-17.3,,35.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-02-28,1963,2,28,,-5,,-11.7,,-8.4,,26.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-01,1963,3,1,,-3.9,,-21.1,,-12.5,,30.5,,0,,0,,0.8,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-02,1963,3,2,,1.1,,-8.3,,-3.6,,21.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-03,1963,3,3,,0.6,,-7.8,,-3.6,,21.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-04,1963,3,4,,0.6,,-11.1,,-5.3,,23.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-05,1963,3,5,,0.6,,-12.8,,-6.1,,24.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-06,1963,3,6,,0,,-13.9,,-7,,25,,0,,0,,21.1,,21.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-07,1963,3,7,,-3.9,,-6.1,,-5,,23,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-08,1963,3,8,,1.7,,-13.3,,-5.8,,23.8,,0,,0,,1.3,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-09,1963,3,9,,-0.6,,-8.9,,-4.8,,22.8,,0,,0,,2.5,,2.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-10,1963,3,10,,-0.6,,-18.3,,-9.5,,27.5,,0,,0,,1.3,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-11,1963,3,11,,-3.9,,-12.8,,-8.4,,26.4,,0,,0,,3.3,,3.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-12,1963,3,12,,0,,-10,,-5,,23,,0,,0,,1,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-13,1963,3,13,,0.6,,-1.1,,-0.3,,18.3,,0,,0,,3.8,,3.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-14,1963,3,14,,0.6,,-3.3,,-1.4,,19.4,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-15,1963,3,15,,-3.3,,-11.7,,-7.5,,25.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-16,1963,3,16,,-0.6,,-20.6,,-10.6,,28.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-17,1963,3,17,,3.3,,-4.4,,-0.6,,18.6,,0,,3.6,,0,,3.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-18,1963,3,18,,0.6,,-0.6,,0,,18,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-19,1963,3,19,,-1.7,,-11.7,,-6.7,,24.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-20,1963,3,20,,1.1,,-9.4,,-4.2,,22.2,,0,,0,,2.5,,2.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-21,1963,3,21,,2.2,,-6.1,,-2,,20,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-22,1963,3,22,,0,,-4.4,,-2.2,,20.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-23,1963,3,23,,1.1,,-8.9,,-3.9,,21.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-24,1963,3,24,,7.8,,-12.8,,-2.5,,20.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-25,1963,3,25,,7.8,,-1.7,,3.1,,14.9,,0,,11.9,,0,,11.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-26,1963,3,26,,17.2,,2.2,,9.7,,8.3,,0,,4.8,,0,,4.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-27,1963,3,27,,8.9,,2.8,,5.9,,12.1,,0,,2,,0,,2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-28,1963,3,28,,2.8,,-1.1,,0.9,,17.1,,0,,0,,0.5,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-29,1963,3,29,,7.2,,-8.9,,-0.9,,18.9,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-30,1963,3,30,,13.3,,2.2,,7.8,,10.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-03-31,1963,3,31,,2.2,,-4.4,,-1.1,,19.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-01,1963,4,1,,12.2,,-5,,3.6,,14.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-02,1963,4,2,,8.9,,2.2,,5.6,,12.4,,0,,0,,0.8,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-03,1963,4,3,,5,,-0.6,,2.2,,15.8,,0,,22.4,,0,,22.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-04,1963,4,4,,6.1,,-0.6,,2.8,,15.2,,0,,0,T,3.8,,3.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-05,1963,4,5,,-0.6,,-8.3,,-4.5,,22.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-06,1963,4,6,,5.6,,-5,,0.3,,17.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-07,1963,4,7,,8.3,,-2.8,,2.8,,15.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-08,1963,4,8,,7.2,,-0.6,,3.3,,14.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-09,1963,4,9,,7.2,,-2.8,,2.2,,15.8,,0,,0,,1.5,,1.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-10,1963,4,10,,,M,,M,,M,,M,,M,0,T,1.8,,1.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-11,1963,4,11,,7.2,,-0.6,,3.3,,14.7,,0,,1.5,,0,,1.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-12,1963,4,12,,8.9,,2.2,,5.6,,12.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-13,1963,4,13,,7.8,,-1.7,,3.1,,14.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-14,1963,4,14,,10,,-2.2,,3.9,,14.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-15,1963,4,15,,10,,0.6,,5.3,,12.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-16,1963,4,16,,11.7,,-1.1,,5.3,,12.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-17,1963,4,17,,15,,0,,7.5,,10.5,,0,,0.3,,0,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-18,1963,4,18,,12.2,,7.8,,10,,8,,0,,1.8,,0,,1.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-19,1963,4,19,,11.1,,-1.7,,4.7,,13.3,,0,,5.1,,0,,5.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-20,1963,4,20,,16.1,,6.7,,11.4,,6.6,,0,,7.4,,0,,7.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-21,1963,4,21,,16.1,,5.6,,10.9,,7.1,,0,,12.7,,0,,12.7,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-22,1963,4,22,,7.2,,-1.1,,3.1,,14.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-23,1963,4,23,,7.8,,0.6,,4.2,,13.8,,0,,6.9,,0,,6.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-24,1963,4,24,,5,,0.6,,2.8,,15.2,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-25,1963,4,25,,8.9,,1.7,,5.3,,12.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-26,1963,4,26,,9.4,,0,,4.7,,13.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-27,1963,4,27,,11.7,,1.1,,6.4,,11.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-28,1963,4,28,,13.3,,-1.1,,6.1,,11.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-29,1963,4,29,,19.4,,-0.6,,9.4,,8.6,,0,,1.8,,0,,1.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-04-30,1963,4,30,,10.6,,8.3,,9.5,,8.5,,0,,9.4,,0,,9.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-01,1963,5,1,,3.9,,1.1,,2.5,,15.5,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-02,1963,5,2,,11.1,,0,,5.6,,12.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-03,1963,5,3,,17.8,,-1.1,,8.4,,9.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-04,1963,5,4,,22.8,,11.1,,17,,1,,0,,5.1,,0,,5.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-05,1963,5,5,,12.2,,5,,8.6,,9.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-06,1963,5,6,,14.4,,-0.6,,6.9,,11.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-07,1963,5,7,,15,,3.9,,9.5,,8.5,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-08,1963,5,8,,16.7,,10,,13.4,,4.6,,0,,8.4,,0,,8.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-09,1963,5,9,,20,,7.2,,13.6,,4.4,,0,,0.8,,0,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-10,1963,5,10,,7.2,,1.1,,4.2,,13.8,,0,,0,,17.3,,17.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-11,1963,5,11,,6.7,,1.1,,3.9,,14.1,,0,,0,,0.8,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-12,1963,5,12,,14.4,,-1.1,,6.7,,11.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-13,1963,5,13,,18.9,,1.1,,10,,8,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-14,1963,5,14,,18.3,,10.6,,14.5,,3.5,,0,,7.4,,0,,7.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-15,1963,5,15,,18.3,,7.8,,13.1,,4.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-16,1963,5,16,,21.1,,3.9,,12.5,,5.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-17,1963,5,17,,23.9,,4.4,,14.2,,3.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-18,1963,5,18,,19.4,,14.4,,16.9,,1.1,,0,,11.4,,0,,11.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-19,1963,5,19,,20.6,,10,,15.3,,2.7,,0,,1.8,,0,,1.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-20,1963,5,20,,16.7,,10.6,,13.7,,4.3,,0,,7.6,,0,,7.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-21,1963,5,21,,18.3,,9.4,,13.9,,4.1,,0,,3.3,,0,,3.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-22,1963,5,22,,17.2,,10.6,,13.9,,4.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-23,1963,5,23,,8.9,,3.9,,6.4,,11.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-24,1963,5,24,,15.6,,2.8,,9.2,,8.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-25,1963,5,25,,20.6,,1.7,,11.2,,6.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-26,1963,5,26,,22.8,,3.3,,13.1,,4.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-27,1963,5,27,,25.6,,6.1,,15.9,,2.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-28,1963,5,28,,25,,8.9,,17,,1,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-29,1963,5,29,,21.7,,13.9,,17.8,,0.2,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-30,1963,5,30,,21.1,,14.4,,17.8,,0.2,,0,,4.3,,0,,4.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-05-31,1963,5,31,,23.9,,8.9,,16.4,,1.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-06-01,1963,6,1,,28.3,,9.4,,18.9,,0,,0.9,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-06-02,1963,6,2,,28.9,,11.1,,20,,0,,2,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-06-03,1963,6,3,,28.3,,13.3,,20.8,,0,,2.8,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-06-04,1963,6,4,,30.6,,15,,22.8,,0,,4.8,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-06-05,1963,6,5,,28.3,,18.3,,23.3,,0,,5.3,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-06-06,1963,6,6,,25.6,,18.3,,22,,0,,4,,1.5,,0,,1.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-06-07,1963,6,7,,22.8,,10.6,,16.7,,1.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-06-08,1963,6,8,,25.6,,8.3,,17,,1,,0,,3,,0,,3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-06-09,1963,6,9,,21.1,,13.9,,17.5,,0.5,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-06-10,1963,6,10,,18.3,,4.4,,11.4,,6.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-06-11,1963,6,11,,19.4,,6.1,,12.8,,5.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-06-12,1963,6,12,,12.8,,11.7,,12.3,,5.7,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-06-13,1963,6,13,,20.6,,11.1,,15.9,,2.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-06-14,1963,6,14,,25,,9.4,,17.2,,0.8,,0,,9.1,,0,,9.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-06-15,1963,6,15,,21.7,,14.4,,18.1,,0,,0.1,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-06-16,1963,6,16,,18.3,,10.6,,14.5,,3.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-06-17,1963,6,17,,23.3,,8.3,,15.8,,2.2,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-06-18,1963,6,18,,23.3,,13.3,,18.3,,0,,0.3,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-06-19,1963,6,19,,23.9,,7.8,,15.9,,2.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-06-20,1963,6,20,,24.4,,12.2,,18.3,,0,,0.3,,11.9,,0,,11.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-06-21,1963,6,21,,16.1,,11.7,,13.9,,4.1,,0,,1.5,,0,,1.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1963-06-22,1963,6,22,,13.3,,10,,11.7,,6.3,,0,,2.3,,0,,2.3,,,,,,,
