Longitude (x),Latitude (y),Nom de la Station,ID climatologique,Date/Heure,Année,Mois,Jour,Qualité des Données,Temp max.(°C),Temp max. Indicateur,Temp min.(°C),Temp min. Indicateur,Temp moy.(°C),Temp moy. Indicateur,DJC (°C),DJC Indicateur,DJR (°C),DJR Indicateur,Pluie tot. (mm),Pluie tot. Indicateur,Neige tot. (cm),Neige tot. Indicateur,Précip. tot. (mm),Précip. tot. Indicateur,Neige au sol (cm),Neige au sol Indicateur,Dir. raf. max. (10s deg),Dir. raf. max. Indicateur,Vit. raf. max. (km/h),Vit. raf. max. Indicateur
-71.9,45.4,SHERBROOKE,7028120,1967-02-01,1967,2,1,,-1.1,,-12.2,,-6.7,,24.7,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-02,1967,2,2,,-1.1,,-10.6,,-5.9,,23.9,,0,,0,,7.9,,7.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-03,1967,2,3,,-12.8,,-21.7,,-17.3,,35.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-04,1967,2,4,,-1.1,,-21.1,,-11.1,,29.1,,0,,0,,5.3,,5.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-05,1967,2,5,,2.2,,-11.1,,-4.5,,22.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-06,1967,2,6,,-17.8,,-22.8,,-20.3,,38.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-07,1967,2,7,,-15.6,,-26.1,,-20.9,,38.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-08,1967,2,8,,-8.9,,-26.7,,-17.8,,35.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-09,1967,2,9,,-5,,-16.7,,-10.9,,28.9,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-10,1967,2,10,,2.2,,-15.6,,-6.7,,24.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-11,1967,2,11,,2.2,,-12.8,,-5.3,,23.3,,0,,0,,1.3,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-12,1967,2,12,,-25.6,,-28.9,,-27.3,,45.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-13,1967,2,13,,-16.1,,-31.7,,-23.9,,41.9,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-14,1967,2,14,,4.4,,-26.7,,-11.2,,29.2,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-15,1967,2,15,,5.6,,-3.3,,1.2,,16.8,,0,,0,,2,,2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-16,1967,2,16,,5,,-15,,-5,,23,,0,,0,,2.5,,2.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-17,1967,2,17,,-16.1,,-21.1,,-18.6,,36.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-18,1967,2,18,,-15,,-28.9,,-22,,40,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-19,1967,2,19,,-13.3,,-27.8,,-20.6,,38.6,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-20,1967,2,20,,-3.9,,-24.4,,-14.2,,32.2,,0,,0,,5.6,,5.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-21,1967,2,21,,-3.9,,-9.4,,-6.7,,24.7,,0,,0,,3,,3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-22,1967,2,22,,-1.7,,-16.1,,-8.9,,26.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-23,1967,2,23,,1.7,,-4.4,,-1.4,,19.4,,0,,0,,10.2,,10.2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-24,1967,2,24,,-8.3,,-13.3,,-10.8,,28.8,,0,,0,,0.3,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-25,1967,2,25,,-12.8,,-18.9,,-15.9,,33.9,,0,,0,,2.3,,2.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-26,1967,2,26,,-10,,-15.6,,-12.8,,30.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-27,1967,2,27,,0.6,,-20.6,,-10,,28,,0,,0,,0.8,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-02-28,1967,2,28,,1.1,,-3.9,,-1.4,,19.4,,0,,0,,1.8,,1.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-01,1967,3,1,,-11.7,,-15,,-13.4,,31.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-02,1967,3,2,,-1.7,,-20.6,,-11.2,,29.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-03,1967,3,3,,4.4,,-5.6,,-0.6,,18.6,,0,,0,,1.3,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-04,1967,3,4,,-7.8,,-13.9,,-10.9,,28.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-05,1967,3,5,,-2.8,,-22.8,,-12.8,,30.8,,0,,0,,2,,2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-06,1967,3,6,,-0.6,,-5.6,,-3.1,,21.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-07,1967,3,7,,-1.7,,-6.7,,-4.2,,22.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-08,1967,3,8,,-4.4,,-18.9,,-11.7,,29.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-09,1967,3,9,,0,,-23.9,,-12,,30,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-10,1967,3,10,,7.8,,-5.6,,1.1,,16.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-11,1967,3,11,,7.2,,0,,3.6,,14.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-12,1967,3,12,,-8.3,,-13.9,,-11.1,,29.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-13,1967,3,13,,2.8,,-16.1,,-6.7,,24.7,,0,,0,T,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-14,1967,3,14,,0.6,,-2.8,,-1.1,,19.1,,0,,0,T,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-15,1967,3,15,,0.6,,-10.6,,-5,,23,,0,,0,,1.3,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-16,1967,3,16,,-6.7,,-9.4,,-8.1,,26.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-17,1967,3,17,,-12.8,,-19.4,,-16.1,,34.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-18,1967,3,18,,-13.3,,-21.7,,-17.5,,35.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-19,1967,3,19,,-5,,-21.1,,-13.1,,31.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-20,1967,3,20,,-1.7,,-11.1,,-6.4,,24.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-21,1967,3,21,,2.8,,-16.7,,-7,,25,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-22,1967,3,22,,0.6,,-4.4,,-1.9,,19.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-23,1967,3,23,,3.3,,-5,,-0.9,,18.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-24,1967,3,24,,3.9,,-4.4,,-0.3,,18.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-25,1967,3,25,,3.9,,-5.6,,-0.9,,18.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-26,1967,3,26,,7.2,,-5,,1.1,,16.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-27,1967,3,27,,12.8,,-1.1,,5.9,,12.1,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-28,1967,3,28,,5.6,,3.3,,4.5,,13.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-29,1967,3,29,,7.8,,1.1,,4.5,,13.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-30,1967,3,30,,4.4,,-4.4,,0,,18,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-03-31,1967,3,31,,13.9,,-1.1,,6.4,,11.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-01,1967,4,1,,21.7,,2.8,,12.3,,5.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-02,1967,4,2,,13.9,,7.2,,10.6,,7.4,,0,,17,,0,,17,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-03,1967,4,3,,8.3,,0.6,,4.5,,13.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-04,1967,4,4,,6.1,,-9.4,,-1.7,,19.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-05,1967,4,5,,9.4,,1.7,,5.6,,12.4,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-06,1967,4,6,,5,,-1.7,,1.7,,16.3,,0,,0,,2,,2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-07,1967,4,7,,2.2,,-0.6,,0.8,,17.2,,0,,4.3,,0,T,4.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-08,1967,4,8,,6.7,,0,,3.4,,14.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-09,1967,4,9,,13.9,,-3.9,,5,,13,,0,,6.9,,0,,6.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-10,1967,4,10,,8.3,,0,,4.2,,13.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-11,1967,4,11,,-1.1,,-9.4,,-5.3,,23.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-12,1967,4,12,,1.7,,-9.4,,-3.9,,21.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-13,1967,4,13,,15,,-6.1,,4.5,,13.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-14,1967,4,14,,13.9,,0,,7,,11,,0,,3.6,,0,,3.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-15,1967,4,15,,4.4,,2.8,,3.6,,14.4,,0,,0.5,,3.8,,4.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-16,1967,4,16,,2.8,,-0.6,,1.1,,16.9,,0,,0,,8.4,,8.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-17,1967,4,17,,8.9,,1.1,,5,,13,,0,,0,,16.3,,16.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-18,1967,4,18,,3.9,,0.6,,2.3,,15.7,,0,,0,,9.4,,9.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-19,1967,4,19,,6.7,,0,,3.4,,14.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-20,1967,4,20,,7.8,,0,,3.9,,14.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-21,1967,4,21,,10.6,,-2.2,,4.2,,13.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-22,1967,4,22,,11.7,,6.1,,8.9,,9.1,,0,,19.8,,0,,19.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-23,1967,4,23,,6.1,,1.7,,3.9,,14.1,,0,,0.8,,0,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-24,1967,4,24,,7.2,,2.2,,4.7,,13.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-25,1967,4,25,,7.2,,-2.8,,2.2,,15.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-26,1967,4,26,,12.8,,-1.1,,5.9,,12.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-27,1967,4,27,,13.9,,-1.7,,6.1,,11.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-28,1967,4,28,,12.8,,-0.6,,6.1,,11.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-29,1967,4,29,,12.2,,-0.6,,5.8,,12.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-04-30,1967,4,30,,15,,-1.1,,7,,11,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-01,1967,5,1,,23.9,,5,,14.5,,3.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-02,1967,5,2,,23.9,,9.4,,16.7,,1.3,,0,,9.1,,0,,9.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-03,1967,5,3,,10,,7.8,,8.9,,9.1,,0,,13.7,,0,,13.7,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-04,1967,5,4,,12.2,,2.2,,7.2,,10.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-05,1967,5,5,,10.6,,3.3,,7,,11,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-06,1967,5,6,,11.1,,0,,5.6,,12.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-07,1967,5,7,,13.9,,-1.1,,6.4,,11.6,,0,,0,,18.3,,18.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-08,1967,5,8,,5.6,,0.6,,3.1,,14.9,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-09,1967,5,9,,11.1,,2.8,,7,,11,,0,,3.8,,0,,3.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-10,1967,5,10,,7.8,,3.3,,5.6,,12.4,,0,,1,,0,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-11,1967,5,11,,11.1,,1.7,,6.4,,11.6,,0,,3,,0,,3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-12,1967,5,12,,10,,2.2,,6.1,,11.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-13,1967,5,13,,11.7,,1.7,,6.7,,11.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-14,1967,5,14,,12.8,,1.1,,7,,11,,0,,0.3,,0,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-15,1967,5,15,,7.8,,4.4,,6.1,,11.9,,0,,10.7,,0,,10.7,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-16,1967,5,16,,12.8,,2.8,,7.8,,10.2,,0,,0,T,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-17,1967,5,17,,16.7,,2.2,,9.5,,8.5,,0,,2.5,,0,,2.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-18,1967,5,18,,14.4,,1.7,,8.1,,9.9,,0,,4.1,,0,,4.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-19,1967,5,19,,17.8,,6.7,,12.3,,5.7,,0,,15.5,,0,,15.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-20,1967,5,20,,15,,8.9,,12,,6,,0,,3.3,,0,,3.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-21,1967,5,21,,9.4,,2.8,,6.1,,11.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-22,1967,5,22,,12.2,,1.1,,6.7,,11.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-23,1967,5,23,,15,,1.1,,8.1,,9.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-24,1967,5,24,,19.4,,3.9,,11.7,,6.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-25,1967,5,25,,11.7,,6.7,,9.2,,8.8,,0,,7.1,,0,,7.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-26,1967,5,26,,10.6,,6.7,,8.7,,9.3,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-27,1967,5,27,,15.6,,5,,10.3,,7.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-28,1967,5,28,,16.1,,2.8,,9.5,,8.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-29,1967,5,29,,16.1,,2.8,,9.5,,8.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-30,1967,5,30,,15.6,,1.7,,8.7,,9.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-05-31,1967,5,31,,17.2,,3.9,,10.6,,7.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-01,1967,6,1,,23.9,,3.3,,13.6,,4.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-02,1967,6,2,,27.2,,11.1,,19.2,,0,,1.2,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-03,1967,6,3,,30.6,,8.9,,19.8,,0,,1.8,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-04,1967,6,4,,30.6,,11.7,,21.2,,0,,3.2,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-05,1967,6,5,,27.2,,13.3,,20.3,,0,,2.3,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-06,1967,6,6,,28.9,,13.9,,21.4,,0,,3.4,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-07,1967,6,7,,29.4,,16.7,,23.1,,0,,5.1,,9.9,,0,,9.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-08,1967,6,8,,24.4,,10,,17.2,,0.8,,0,,5.8,,0,,5.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-09,1967,6,9,,32.2,,12.2,,22.2,,0,,4.2,,3.3,,0,,3.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-10,1967,6,10,,25,,18.9,,22,,0,,4,,1,,0,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-11,1967,6,11,,25.6,,11.7,,18.7,,0,,0.7,,2.3,,0,,2.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-12,1967,6,12,,17.8,,12.2,,15,,3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-13,1967,6,13,,24.4,,11.7,,18.1,,0,,0.1,,0.3,,0,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-14,1967,6,14,,19.4,,13.9,,16.7,,1.3,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-15,1967,6,15,,26.1,,16.1,,21.1,,0,,3.1,,1.3,,0,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-16,1967,6,16,,28.9,,18.9,,23.9,,0,,5.9,,5.8,,0,,5.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-17,1967,6,17,,20.6,,17.2,,18.9,,0,,0.9,,21.8,,0,,21.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-18,1967,6,18,,21.7,,15.6,,18.7,,0,,0.7,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-19,1967,6,19,,21.7,,7.2,,14.5,,3.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-20,1967,6,20,,22.2,,7.8,,15,,3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-21,1967,6,21,,23.3,,14.4,,18.9,,0,,0.9,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-22,1967,6,22,,22.8,,17.2,,20,,0,,2,,8.6,,0,,8.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1967-06-23,1967,6,23,,25.6,,16.1,,20.9,,0,,2.9,,0,,0,,0,,,,,,,
