Longitude (x),Latitude (y),Nom de la Station,ID climatologique,Date/Heure,Année,Mois,Jour,Qualité des Données,Temp max.(°C),Temp max. Indicateur,Temp min.(°C),Temp min. Indicateur,Temp moy.(°C),Temp moy. Indicateur,DJC (°C),DJC Indicateur,DJR (°C),DJR Indicateur,Pluie tot. (mm),Pluie tot. Indicateur,Neige tot. (cm),Neige tot. Indicateur,Précip. tot. (mm),Précip. tot. Indicateur,Neige au sol (cm),Neige au sol Indicateur,Dir. raf. max. (10s deg),Dir. raf. max. Indicateur,Vit. raf. max. (km/h),Vit. raf. max. Indicateur
-71.9,45.4,SHERBROOKE,7028120,1960-01-21,1960,1,21,,-5.6,,-7.8,,-6.7,,24.7,,0,,0,,5.6,,5.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-01-22,1960,1,22,,-2.8,,-7.2,,-5,,23,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-01-23,1960,1,23,,-2.2,,-6.7,,-4.5,,22.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-01-24,1960,1,24,,-5,,-6.7,,-5.9,,23.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-01-25,1960,1,25,,-5.6,,-10,,-7.8,,25.8,,0,,0,,0.8,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-01-26,1960,1,26,,-1.7,,-11.7,,-6.7,,24.7,,0,,0,,1.3,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-01-27,1960,1,27,,-7.8,,-14.4,,-11.1,,29.1,,0,,0,,0.5,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-01-28,1960,1,28,,-3.9,,-14.4,,-9.2,,27.2,,0,,0,,2.5,,2.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-01-29,1960,1,29,,-3.3,,-5.6,,-4.5,,22.5,,0,,0,,0.8,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-01-30,1960,1,30,,-8.9,,-13.9,,-11.4,,29.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-01-31,1960,1,31,,-8.9,,-15.6,,-12.3,,30.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-01,1960,2,1,,-2.2,,-13.9,,-8.1,,26.1,,0,,0,,7.4,,7.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-02,1960,2,2,,-4.4,,-8.3,,-6.4,,24.4,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-03,1960,2,3,,-3.3,,-8.3,,-5.8,,23.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-04,1960,2,4,,0,,-16.7,,-8.4,,26.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-05,1960,2,5,,0.6,,-16.1,,-7.8,,25.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-06,1960,2,6,,4.4,,-1.1,,1.7,,16.3,,0,,2.5,,2.5,,5.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-07,1960,2,7,,2.2,,-6.7,,-2.3,,20.3,,0,,0,,0.5,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-08,1960,2,8,,-6.7,,-15.6,,-11.2,,29.2,,0,,0,,1.3,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-09,1960,2,9,,3.3,,-12.8,,-4.8,,22.8,,0,,0,,1.3,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-10,1960,2,10,,5.6,,-3.3,,1.2,,16.8,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-11,1960,2,11,,6.7,,3.9,,5.3,,12.7,,0,,3.3,,0.3,,3.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-12,1960,2,12,,-1.1,,-7.8,,-4.5,,22.5,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-13,1960,2,13,,-9.4,,-12.8,,-11.1,,29.1,,0,,0,,2.5,,2.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-14,1960,2,14,,-2.8,,-12.2,,-7.5,,25.5,,0,,0,,4.8,,4.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-15,1960,2,15,,-7.8,,-11.7,,-9.8,,27.8,,0,,0,,1.8,,1.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-16,1960,2,16,,0.6,,-10,,-4.7,,22.7,,0,,0,,2,,2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-17,1960,2,17,,2.2,,-1.7,,0.3,,17.7,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-18,1960,2,18,,7.2,,-2.2,,2.5,,15.5,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-19,1960,2,19,,0,,-3.9,,-2,,20,,0,,0,,25.4,,25.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-20,1960,2,20,,-0.6,,-3.3,,-2,,20,,0,,0,,2.5,,2.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-21,1960,2,21,,-3.9,,-8.9,,-6.4,,24.4,,0,,0,,0.3,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-22,1960,2,22,,-3.3,,-11.1,,-7.2,,25.2,,0,,0,,0.3,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-23,1960,2,23,,-5.6,,-8.3,,-7,,25,,0,,0,,3.8,,3.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-24,1960,2,24,,-4.4,,-7.2,,-5.8,,23.8,,0,,0,,0.3,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-25,1960,2,25,,1.7,,-8.9,,-3.6,,21.6,,0,,0,,1.3,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-26,1960,2,26,,4.4,,-1.1,,1.7,,16.3,,0,,0,,3.3,,3.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-27,1960,2,27,,-3.3,,-5.6,,-4.5,,22.5,,0,,0,,1.3,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-28,1960,2,28,,-3.3,,-9.4,,-6.4,,24.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-02-29,1960,2,29,,-5.6,,-12.2,,-8.9,,26.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-01,1960,3,1,,-8.9,,-12.8,,-10.9,,28.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-02,1960,3,2,,-6.7,,-13.3,,-10,,28,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-03,1960,3,3,,-5,,-18.9,,-12,,30,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-04,1960,3,4,,-1.7,,-6.1,,-3.9,,21.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-05,1960,3,5,,0.6,,-5.6,,-2.5,,20.5,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-06,1960,3,6,,-2.8,,-5.6,,-4.2,,22.2,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-07,1960,3,7,,-2.2,,-7.2,,-4.7,,22.7,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-08,1960,3,8,,-4.4,,-8.3,,-6.4,,24.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-09,1960,3,9,,-6.7,,-13.3,,-10,,28,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-10,1960,3,10,,-9.4,,-17.2,,-13.3,,31.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-11,1960,3,11,,-7.8,,-16.1,,-12,,30,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-12,1960,3,12,,-2.2,,-10,,-6.1,,24.1,,0,,0,,3.3,,3.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-13,1960,3,13,,0.6,,-6.1,,-2.8,,20.8,,0,,0,,0.3,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-14,1960,3,14,,-1.1,,-5,,-3.1,,21.1,,0,,0,,1.3,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-15,1960,3,15,,1.7,,-6.1,,-2.2,,20.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-16,1960,3,16,,2.8,,-6.1,,-1.7,,19.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-17,1960,3,17,,3.9,,-4.4,,-0.3,,18.3,,0,,0,,11.4,,11.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-18,1960,3,18,,3.3,,-2.2,,0.6,,17.4,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-19,1960,3,19,,2.2,,-5,,-1.4,,19.4,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-20,1960,3,20,,2.2,,-1.7,,0.3,,17.7,,0,,0,,3.3,,3.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-21,1960,3,21,,-0.6,,-5,,-2.8,,20.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-22,1960,3,22,,-1.7,,-10.6,,-6.2,,24.2,,0,,0,,0.3,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-23,1960,3,23,,-3.3,,-8.9,,-6.1,,24.1,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-24,1960,3,24,,-0.6,,-11.1,,-5.9,,23.9,,0,,0,,5.1,,5.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-25,1960,3,25,,-9.4,,-14.4,,-11.9,,29.9,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-26,1960,3,26,,-2.2,,-19.4,,-10.8,,28.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-27,1960,3,27,,1.7,,-3.9,,-1.1,,19.1,,0,,0,,13.5,,13.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-28,1960,3,28,,2.8,,-1.7,,0.6,,17.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-29,1960,3,29,,8.3,,-10,,-0.9,,18.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-30,1960,3,30,,14.4,,5,,9.7,,8.3,,0,,6.9,,0,,6.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-03-31,1960,3,31,,12.2,,6.7,,9.5,,8.5,,0,,10.7,,0,,10.7,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-01,1960,4,1,,3.3,,1.1,,2.2,,15.8,,0,,4.8,,0,,4.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-02,1960,4,2,,7.2,,0.6,,3.9,,14.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-03,1960,4,3,,10.6,,1.1,,5.9,,12.1,,0,,12.2,,0,,12.2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-04,1960,4,4,,10,,3.9,,7,,11,,0,,4.6,,0,,4.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-05,1960,4,5,,4.4,,1.1,,2.8,,15.2,,0,,0,,6.1,,6.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-06,1960,4,6,,-1.1,,-3.3,,-2.2,,20.2,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-07,1960,4,7,,5,,-6.1,,-0.6,,18.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-08,1960,4,8,,7.8,,-3.3,,2.3,,15.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-09,1960,4,9,,3.3,,-1.1,,1.1,,16.9,,0,,1.8,,0,,1.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-10,1960,4,10,,0.6,,-3.3,,-1.4,,19.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-11,1960,4,11,,7.8,,-2.8,,2.5,,15.5,,0,,2,,0,,2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-12,1960,4,12,,8.3,,2.2,,5.3,,12.7,,0,,2,,0,,2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-13,1960,4,13,,6.7,,1.7,,4.2,,13.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-14,1960,4,14,,12.8,,1.1,,7,,11,,0,,1.5,,0,,1.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-15,1960,4,15,,16.1,,6.1,,11.1,,6.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-16,1960,4,16,,19.4,,-0.6,,9.4,,8.6,,0,,1,,0,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-17,1960,4,17,,23.9,,7.8,,15.9,,2.1,,0,,4.1,,0,,4.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-18,1960,4,18,,17.2,,0,,8.6,,9.4,,0,,15,,0,T,15,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-19,1960,4,19,,6.7,,-2.2,,2.3,,15.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-20,1960,4,20,,10,,-3.3,,3.4,,14.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-21,1960,4,21,,17.2,,3.9,,10.6,,7.4,,0,,6.9,,0,,6.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-22,1960,4,22,,9.4,,6.1,,7.8,,10.2,,0,,0.3,,0,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-23,1960,4,23,,10.6,,5.6,,8.1,,9.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-24,1960,4,24,,17.2,,1.7,,9.5,,8.5,,0,,2,,0,,2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-25,1960,4,25,,13.3,,6.7,,10,,8,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-26,1960,4,26,,11.7,,0,,5.9,,12.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-27,1960,4,27,,10.6,,0,,5.3,,12.7,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-28,1960,4,28,,13.9,,4.4,,9.2,,8.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-29,1960,4,29,,16.7,,0,,8.4,,9.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-04-30,1960,4,30,,20.6,,2.8,,11.7,,6.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-01,1960,5,1,,13.3,,6.1,,9.7,,8.3,,0,,6.1,,0,,6.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-02,1960,5,2,,10.6,,2.8,,6.7,,11.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-03,1960,5,3,,21.7,,2.2,,12,,6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-04,1960,5,4,,23.3,,7.8,,15.6,,2.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-05,1960,5,5,,26.1,,7.2,,16.7,,1.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-06,1960,5,6,,27.8,,7.8,,17.8,,0.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-07,1960,5,7,,26.7,,13.3,,20,,0,,2,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-08,1960,5,8,,22.8,,12.8,,17.8,,0.2,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-09,1960,5,9,,26.1,,13.9,,20,,0,,2,,0.3,,0,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-10,1960,5,10,,18.3,,7.8,,13.1,,4.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-11,1960,5,11,,20,,9.4,,14.7,,3.3,,0,,1,,0,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-12,1960,5,12,,17.8,,9.4,,13.6,,4.4,,0,,2,,0,,2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-13,1960,5,13,,18.9,,12.8,,15.9,,2.1,,0,,2.8,,0,,2.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-14,1960,5,14,,19.4,,10.6,,15,,3,,0,,28.2,,0,,28.2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-15,1960,5,15,,12.2,,9.4,,10.8,,7.2,,0,,19.8,,0,,19.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-16,1960,5,16,,15,,8.3,,11.7,,6.3,,0,,1.5,,0,,1.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-17,1960,5,17,,19.4,,9.4,,14.4,,3.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-18,1960,5,18,,23.3,,11.7,,17.5,,0.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-19,1960,5,19,,21.7,,9.4,,15.6,,2.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-20,1960,5,20,,24.4,,6.7,,15.6,,2.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-21,1960,5,21,,25,,8.9,,17,,1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-22,1960,5,22,,21.1,,9.4,,15.3,,2.7,,0,,1,,0,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-23,1960,5,23,,17.2,,11.1,,14.2,,3.8,,0,,10.2,,0,,10.2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-24,1960,5,24,,15.6,,11.7,,13.7,,4.3,,0,,10.4,,0,,10.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-25,1960,5,25,,21.7,,13.3,,17.5,,0.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-26,1960,5,26,,25.6,,6.7,,16.2,,1.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-27,1960,5,27,,28.9,,11.1,,20,,0,,2,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-28,1960,5,28,,28.3,,16.1,,22.2,,0,,4.2,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-29,1960,5,29,,28.3,,15,,21.7,,0,,3.7,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-30,1960,5,30,,26.7,,13.9,,20.3,,0,,2.3,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-05-31,1960,5,31,,18.3,,13.3,,15.8,,2.2,,0,,8.6,,0,,8.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-06-01,1960,6,1,,20,,13.3,,16.7,,1.3,,0,,4.1,,0,,4.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-06-02,1960,6,2,,23.9,,12.8,,18.4,,0,,0.4,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-06-03,1960,6,3,,25.6,,15,,20.3,,0,,2.3,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-06-04,1960,6,4,,27.2,,15.6,,21.4,,0,,3.4,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-06-05,1960,6,5,,24.4,,19.4,,21.9,,0,,3.9,,10.4,,0,,10.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-06-06,1960,6,6,,20.6,,15,,17.8,,0.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-06-07,1960,6,7,,16.7,,6.7,,11.7,,6.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-06-08,1960,6,8,,16.7,,3.3,,10,,8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-06-09,1960,6,9,,20,,6.7,,13.4,,4.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-06-10,1960,6,10,,23.9,,6.7,,15.3,,2.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-06-11,1960,6,11,,25,,8.3,,16.7,,1.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-06-12,1960,6,12,,23.3,,15,,19.2,,0,,1.2,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-06-13,1960,6,13,,25.6,,8.9,,17.3,,0.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-06-14,1960,6,14,,22.2,,8.3,,15.3,,2.7,,0,,5.6,,0,,5.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-06-15,1960,6,15,,18.3,,10,,14.2,,3.8,,0,,11.7,,0,,11.7,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-06-16,1960,6,16,,25,,12.8,,18.9,,0,,0.9,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-06-17,1960,6,17,,27.8,,16.1,,22,,0,,4,,42.9,,0,,42.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-06-18,1960,6,18,,18.3,,11.1,,14.7,,3.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-06-19,1960,6,19,,21.7,,7.8,,14.8,,3.2,,0,,10.4,,0,,10.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-06-20,1960,6,20,,17.2,,13.9,,15.6,,2.4,,0,,3.8,,0,,3.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1960-06-21,1960,6,21,,23.3,,10.6,,17,,1,,0,,0,,0,,0,,,,,,,
