Longitude (x),Latitude (y),Nom de la Station,ID climatologique,Date/Heure,Année,Mois,Jour,Qualité des Données,Temp max.(°C),Temp max. Indicateur,Temp min.(°C),Temp min. Indicateur,Temp moy.(°C),Temp moy. Indicateur,DJC (°C),DJC Indicateur,DJR (°C),DJR Indicateur,Pluie tot. (mm),Pluie tot. Indicateur,Neige tot. (cm),Neige tot. Indicateur,Précip. tot. (mm),Précip. tot. Indicateur,Neige au sol (cm),Neige au sol Indicateur,Dir. raf. max. (10s deg),Dir. raf. max. Indicateur,Vit. raf. max. (km/h),Vit. raf. max. Indicateur
-71.9,45.4,SHERBROOKE,7028120,1968-07-26,1968,7,26,,22.2,,10,,16.1,,1.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-07-27,1968,7,27,,26.7,,11.7,,19.2,,0,,1.2,,10.7,,0,,10.7,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-07-28,1968,7,28,,24.4,,17.8,,21.1,,0,,3.1,,1.3,,0,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-07-29,1968,7,29,,18.9,,11.1,,15,,3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-07-30,1968,7,30,,19.4,,10,,14.7,,3.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-07-31,1968,7,31,,26.7,,7.2,,17,,1,,0,,17,,0,,17,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-01,1968,8,1,,23.9,,18.9,,21.4,,0,,3.4,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-02,1968,8,2,,23.9,,13.3,,18.6,,0,,0.6,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-03,1968,8,3,,26.1,,12.2,,19.2,,0,,1.2,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-04,1968,8,4,,25.6,,15,,20.3,,0,,2.3,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-05,1968,8,5,,24.4,,13.9,,19.2,,0,,1.2,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-06,1968,8,6,,22.2,,15,,18.6,,0,,0.6,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-07,1968,8,7,,22.8,,17.2,,20,,0,,2,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-08,1968,8,8,,24.4,,13.9,,19.2,,0,,1.2,,9.1,,0,,9.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-09,1968,8,9,,22.8,,15.6,,19.2,,0,,1.2,,0.3,,0,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-10,1968,8,10,,21.1,,12.2,,16.7,,1.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-11,1968,8,11,,17.2,,7.8,,12.5,,5.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-12,1968,8,12,,22.2,,9.4,,15.8,,2.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-13,1968,8,13,,25.6,,11.1,,18.4,,0,,0.4,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-14,1968,8,14,,26.1,,16.7,,21.4,,0,,3.4,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-15,1968,8,15,,20,,13.9,,17,,1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-16,1968,8,16,,20,,6.1,,13.1,,4.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-17,1968,8,17,,23.9,,16.1,,20,,0,,2,,10.9,,0,,10.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-18,1968,8,18,,17.2,,7.8,,12.5,,5.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-19,1968,8,19,,21.1,,4.4,,12.8,,5.2,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-20,1968,8,20,,22.2,,11.1,,16.7,,1.3,,0,,12.7,,0,,12.7,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-21,1968,8,21,,23.9,,17.2,,20.6,,0,,2.6,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-22,1968,8,22,,18.3,,8.3,,13.3,,4.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-23,1968,8,23,,23.9,,5,,14.5,,3.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-24,1968,8,24,,26.7,,14.4,,20.6,,0,,2.6,,3,,0,,3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-25,1968,8,25,,29.4,,22.2,,25.8,,0,,7.8,,0.3,,0,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-26,1968,8,26,,19.4,,15,,17.2,,0.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-27,1968,8,27,,15,,8.3,,11.7,,6.3,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-28,1968,8,28,,15,,10.6,,12.8,,5.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-29,1968,8,29,,18.9,,6.1,,12.5,,5.5,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-30,1968,8,30,,20,,7.8,,13.9,,4.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-08-31,1968,8,31,,22.2,,8.9,,15.6,,2.4,,0,,0.3,,0,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-01,1968,9,1,,25,,10,,17.5,,0.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-02,1968,9,2,,26.1,,12.8,,19.5,,0,,1.5,,3.6,,0,,3.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-03,1968,9,3,,22.8,,16.1,,19.5,,0,,1.5,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-04,1968,9,4,,20,,11.7,,15.9,,2.1,,0,,0.3,,0,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-05,1968,9,5,,23.3,,12.2,,17.8,,0.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-06,1968,9,6,,20,,12.2,,16.1,,1.9,,0,,6.9,,0,,6.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-07,1968,9,7,,22.2,,14.4,,18.3,,0,,0.3,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-08,1968,9,8,,21.1,,6.7,,13.9,,4.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-09,1968,9,9,,24.4,,7.2,,15.8,,2.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-10,1968,9,10,,23.9,,12.2,,18.1,,0,,0.1,,1.3,,0,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-11,1968,9,11,,16.7,,15,,15.9,,2.1,,0,,33.5,,0,,33.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-12,1968,9,12,,18.3,,12.2,,15.3,,2.7,,0,,1.8,,0,,1.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-13,1968,9,13,,12.8,,7.2,,10,,8,,0,,1,,0,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-14,1968,9,14,,15,,7.8,,11.4,,6.6,,0,,0.3,,0,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-15,1968,9,15,,20,,2.2,,11.1,,6.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-16,1968,9,16,,24.4,,11.1,,17.8,,0.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-17,1968,9,17,,25,,11.7,,18.4,,0,,0.4,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-18,1968,9,18,,26.1,,10.6,,18.4,,0,,0.4,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-19,1968,9,19,,26.1,,10,,18.1,,0,,0.1,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-20,1968,9,20,,26.1,,10,,18.1,,0,,0.1,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-21,1968,9,21,,27.2,,11.7,,19.5,,0,,1.5,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-22,1968,9,22,,24.4,,14.4,,19.4,,0,,1.4,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-23,1968,9,23,,21.1,,11.7,,16.4,,1.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-24,1968,9,24,,24.4,,8.3,,16.4,,1.6,,0,,5.1,,0,,5.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-25,1968,9,25,,22.2,,17.2,,19.7,,0,,1.7,,4.6,,0,,4.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-26,1968,9,26,,17.2,,12.8,,15,,3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-27,1968,9,27,,15.6,,10,,12.8,,5.2,,0,,0.8,,0,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-28,1968,9,28,,13.9,,9.4,,11.7,,6.3,,0,,4.1,,0,,4.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-29,1968,9,29,,12.8,,7.2,,10,,8,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-09-30,1968,9,30,,17.2,,3.9,,10.6,,7.4,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-01,1968,10,1,,24.4,,8.9,,16.7,,1.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-02,1968,10,2,,25.6,,15.6,,20.6,,0,,2.6,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-03,1968,10,3,,22.8,,16.1,,19.5,,0,,1.5,,10.2,,0,,10.2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-04,1968,10,4,,12.8,,7.2,,10,,8,,0,,3,,0,,3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-05,1968,10,5,,8.9,,3.3,,6.1,,11.9,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-06,1968,10,6,,10,,-1.1,,4.5,,13.5,,0,,3.3,,0,,3.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-07,1968,10,7,,8.9,,5.6,,7.3,,10.7,,0,,5.1,,0,,5.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-08,1968,10,8,,10,,6.1,,8.1,,9.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-09,1968,10,9,,13.3,,1.1,,7.2,,10.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-10,1968,10,10,,13.9,,2.8,,8.4,,9.6,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-11,1968,10,11,,15.6,,8.3,,12,,6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-12,1968,10,12,,18.3,,1.7,,10,,8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-13,1968,10,13,,14.4,,4.4,,9.4,,8.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-14,1968,10,14,,19.4,,0.6,,10,,8,,0,,0.3,,0,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-15,1968,10,15,,21.7,,10,,15.9,,2.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-16,1968,10,16,,25.6,,13.3,,19.5,,0,,1.5,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-17,1968,10,17,,24.4,,10.6,,17.5,,0.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-18,1968,10,18,,25.6,,12.8,,19.2,,0,,1.2,,0.3,,0,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-19,1968,10,19,,17.8,,12.2,,15,,3,,0,,10.9,,0,,10.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-20,1968,10,20,,17.2,,8.3,,12.8,,5.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-21,1968,10,21,,10.6,,7.2,,8.9,,9.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-22,1968,10,22,,11.1,,2.2,,6.7,,11.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-23,1968,10,23,,12.8,,3.3,,8.1,,9.9,,0,,5.8,,0,,5.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-24,1968,10,24,,13.3,,2.8,,8.1,,9.9,,0,,2,,0,,2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-25,1968,10,25,,10,,7.2,,8.6,,9.4,,0,,4.6,,0,,4.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-26,1968,10,26,,5.6,,3.3,,4.5,,13.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-27,1968,10,27,,7.8,,0,,3.9,,14.1,,0,,1.8,,0,,1.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-28,1968,10,28,,8.3,,0.6,,4.5,,13.5,,0,,4.6,,0,,4.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-29,1968,10,29,,7.8,,3.9,,5.9,,12.1,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-30,1968,10,30,,4.4,,0.6,,2.5,,15.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-10-31,1968,10,31,,2.8,,0.6,,1.7,,16.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-01,1968,11,1,,6.1,,-1.1,,2.5,,15.5,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-02,1968,11,2,,11.7,,-0.6,,5.6,,12.4,,0,,1,,0,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-03,1968,11,3,,8.3,,6.7,,7.5,,10.5,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-04,1968,11,4,,8.9,,-0.6,,4.2,,13.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-05,1968,11,5,,8.3,,-1.1,,3.6,,14.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-06,1968,11,6,,6.1,,-3.3,,1.4,,16.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-07,1968,11,7,,6.1,,-1.7,,2.2,,15.8,,0,,8.1,,0,,8.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-08,1968,11,8,,1.1,,0.6,,0.9,,17.1,,0,,0,,5.1,,5.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-09,1968,11,9,,1.7,,-1.1,,0.3,,17.7,,0,,0,,1.3,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-10,1968,11,10,,1.7,,0.6,,1.2,,16.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-11,1968,11,11,,4.4,,-1.1,,1.7,,16.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-12,1968,11,12,,2.2,,-2.8,,-0.3,,18.3,,0,,0,,6.6,,6.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-13,1968,11,13,,2.8,,-3.3,,-0.3,,18.3,,0,,0,,3.8,,3.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-14,1968,11,14,,-1.7,,-3.9,,-2.8,,20.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-15,1968,11,15,,0,,-6.1,,-3.1,,21.1,,0,,0,,5.8,,5.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-16,1968,11,16,,-1.1,,-3.9,,-2.5,,20.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-17,1968,11,17,,-1.1,,-7.8,,-4.5,,22.5,,0,,0,,0.5,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-18,1968,11,18,,3.3,,-3.9,,-0.3,,18.3,,0,,24.9,,0,,24.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-19,1968,11,19,,5.6,,1.1,,3.4,,14.6,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-20,1968,11,20,,-1.1,,-5.6,,-3.4,,21.4,,0,,0,,2.5,,2.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-21,1968,11,21,,-1.1,,-6.1,,-3.6,,21.6,,0,,0,,3.6,,3.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-22,1968,11,22,,2.2,,-2.8,,-0.3,,18.3,,0,,0,,1,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-23,1968,11,23,,3.9,,-2.2,,0.9,,17.1,,0,,1,,0,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-24,1968,11,24,,5,,-1.1,,2,,16,,0,,6.6,,0,,6.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-25,1968,11,25,,3.3,,0,,1.7,,16.3,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-26,1968,11,26,,-3.3,,-5,,-4.2,,22.2,,0,,0,,1.3,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-27,1968,11,27,,1.1,,-6.1,,-2.5,,20.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-28,1968,11,28,,3.3,,-5,,-0.9,,18.9,,0,,23.4,,0,,23.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-29,1968,11,29,,0.6,,-3.9,,-1.7,,19.7,,0,,0,,5.1,,5.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-11-30,1968,11,30,,-3.3,,-7.8,,-5.6,,23.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-01,1968,12,1,,0,,-9.4,,-4.7,,22.7,,0,,0,,2.3,,2.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-02,1968,12,2,,0.6,,-6.1,,-2.8,,20.8,,0,,0,,0.8,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-03,1968,12,3,,1.1,,-1.7,,-0.3,,18.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-04,1968,12,4,,2.8,,-3.3,,-0.3,,18.3,,0,,0,,19.1,,19.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-05,1968,12,5,,1.1,,-1.1,,0,,18,,0,,0,,13.7,,13.7,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-06,1968,12,6,,-1.1,,-3.9,,-2.5,,20.5,,0,,0,,5.1,,5.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-07,1968,12,7,,-2.8,,-6.1,,-4.5,,22.5,,0,,0,,2.5,,2.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-08,1968,12,8,,-6.1,,-7.8,,-7,,25,,0,,0,,2.5,,2.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-09,1968,12,9,,-16.1,,-18.3,,-17.2,,35.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-10,1968,12,10,,-16.1,,-21.1,,-18.6,,36.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-11,1968,12,11,,-3.9,,-23.3,,-13.6,,31.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-12,1968,12,12,,5.6,,-10,,-2.2,,20.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-13,1968,12,13,,8.9,,2.8,,5.9,,12.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-14,1968,12,14,,3.9,,0.6,,2.3,,15.7,,0,,0,,9.7,,9.7,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-15,1968,12,15,,-10.6,,-13.9,,-12.3,,30.3,,0,,0,,25.4,,25.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-16,1968,12,16,,-11.7,,-13.9,,-12.8,,30.8,,0,,0,,2,,2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-17,1968,12,17,,-9.4,,-14.4,,-11.9,,29.9,,0,,0,,1.3,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-18,1968,12,18,,-5.6,,-11.7,,-8.7,,26.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-19,1968,12,19,,-5,,-12.8,,-8.9,,26.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-20,1968,12,20,,-1.1,,-8.9,,-5,,23,,0,,0,,3.3,,3.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-21,1968,12,21,,-1.1,,-2.8,,-2,,20,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-22,1968,12,22,,0.6,,-3.9,,-1.7,,19.7,,0,,0,,5.1,,5.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-23,1968,12,23,,2.8,,-3.3,,-0.3,,18.3,,0,,0,,4.3,,4.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-24,1968,12,24,,-5.6,,-15.6,,-10.6,,28.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-25,1968,12,25,,-21.1,,-23.3,,-22.2,,40.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-26,1968,12,26,,-22.2,,-27.8,,-25,,43,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-27,1968,12,27,,-13.9,,-32.2,,-23.1,,41.1,,0,,0,,3,,3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-28,1968,12,28,,-1.1,,-20,,-10.6,,28.6,,0,,0,,2,,2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-29,1968,12,29,,-8.3,,-12.2,,-10.3,,28.3,,0,,0,,0.8,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-30,1968,12,30,,-6.7,,-20.6,,-13.7,,31.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1968-12-31,1968,12,31,,-5,,-23.9,,-14.5,,32.5,,0,,0,,3.3,,3.3,,,,,,,
