Longitude (x),Latitude (y),Nom de la Station,ID climatologique,Date/Heure,Année,Mois,Jour,Qualité des Données,Temp max.(°C),Temp max. Indicateur,Temp min.(°C),Temp min. Indicateur,Temp moy.(°C),Temp moy. Indicateur,DJC (°C),DJC Indicateur,DJR (°C),DJR Indicateur,Pluie tot. (mm),Pluie tot. Indicateur,Neige tot. (cm),Neige tot. Indicateur,Précip. tot. (mm),Précip. tot. Indicateur,Neige au sol (cm),Neige au sol Indicateur,Dir. raf. max. (10s deg),Dir. raf. max. Indicateur,Vit. raf. max. (km/h),Vit. raf. max. Indicateur
-71.9,45.4,SHERBROOKE,7028120,1964-01-20,1964,1,20,,6.1,,-2.8,,1.7,,16.3,,0,,5.3,,0,,5.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-01-21,1964,1,21,,2.2,,1.1,,1.7,,16.3,,0,,7.1,,0,,7.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-01-22,1964,1,22,,1.1,,-2.8,,-0.9,,18.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-01-23,1964,1,23,,0,,-10,,-5,,23,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-01-24,1964,1,24,,5,,-1.1,,2,,16,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-01-25,1964,1,25,,7.2,,0,,3.6,,14.4,,0,,10.7,,0.3,,10.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-01-26,1964,1,26,,2.2,,-5.6,,-1.7,,19.7,,0,,0,,2,,2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-01-27,1964,1,27,,-1.7,,-8.3,,-5,,23,,0,,0,,5.1,,5.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-01-28,1964,1,28,,-1.7,,-8.3,,-5,,23,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-01-29,1964,1,29,,-7.8,,-19.4,,-13.6,,31.6,,0,,0,,0.3,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-01-30,1964,1,30,,-4.4,,-10.6,,-7.5,,25.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-01-31,1964,1,31,,1.1,,-12.8,,-5.9,,23.9,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-01,1964,2,1,,2.2,,-1.7,,0.3,,17.7,,0,,0,,1,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-02,1964,2,2,,-2.2,,-8.3,,-5.3,,23.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-03,1964,2,3,,-6.7,,-16.1,,-11.4,,29.4,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-04,1964,2,4,,1.7,,-13.3,,-5.8,,23.8,,0,,0,,9.7,,9.7,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-05,1964,2,5,,2.8,,-2.2,,0.3,,17.7,,0,,0,,1,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-06,1964,2,6,,2.2,,-10.6,,-4.2,,22.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-07,1964,2,7,,0,,-1.7,,-0.9,,18.9,,0,,0,,2.5,,2.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-08,1964,2,8,,-1.1,,-3.3,,-2.2,,20.2,,0,,0,,1,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-09,1964,2,9,,-13.3,,-16.7,,-15,,33,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-10,1964,2,10,,-11.7,,-26.1,,-18.9,,36.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-11,1964,2,11,,-5.6,,-25,,-15.3,,33.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-12,1964,2,12,,0,,-17.8,,-8.9,,26.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-13,1964,2,13,,2.2,,-11.1,,-4.5,,22.5,,0,,0,,2,,2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-14,1964,2,14,,-2.8,,-8.3,,-5.6,,23.6,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-15,1964,2,15,,-3.3,,-14.4,,-8.9,,26.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-16,1964,2,16,,-2.2,,-11.7,,-7,,25,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-17,1964,2,17,,-8.9,,-16.7,,-12.8,,30.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-18,1964,2,18,,-1.1,,-18.9,,-10,,28,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-19,1964,2,19,,1.1,,-15,,-7,,25,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-20,1964,2,20,,-3.3,,-7.2,,-5.3,,23.3,,0,,0,,3.6,,3.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-21,1964,2,21,,-4.4,,-11.1,,-7.8,,25.8,,0,,0,,0.8,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-22,1964,2,22,,-10,,-14.4,,-12.2,,30.2,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-23,1964,2,23,,-1.1,,-21.1,,-11.1,,29.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-24,1964,2,24,,0,,-11.7,,-5.9,,23.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-25,1964,2,25,,-1.7,,-21.1,,-11.4,,29.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-26,1964,2,26,,-0.6,,-6.7,,-3.7,,21.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-27,1964,2,27,,-11.7,,-16.7,,-14.2,,32.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-28,1964,2,28,,-0.6,,-23.3,,-12,,30,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-02-29,1964,2,29,,-1.7,,-15,,-8.4,,26.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-01,1964,3,1,,2.8,,-6.7,,-2,,20,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-02,1964,3,2,,6.7,,0.6,,3.7,,14.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-03,1964,3,3,,11.7,,0.6,,6.2,,11.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-04,1964,3,4,,12.8,,0.6,,6.7,,11.3,,0,,14.7,,0,,14.7,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-05,1964,3,5,,13.9,,5,,9.5,,8.5,,0,,13.2,,0,,13.2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-06,1964,3,6,,-2.2,,-8.9,,-5.6,,23.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-07,1964,3,7,,10.6,,-8.3,,1.2,,16.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-08,1964,3,8,,-1.1,,-5.6,,-3.4,,21.4,,0,,0,,10.2,,10.2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-09,1964,3,9,,2.8,,-5,,-1.1,,19.1,,0,,0,T,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-10,1964,3,10,,-5,,-8.3,,-6.7,,24.7,,0,,0,,2.5,,2.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-11,1964,3,11,,-2.2,,-9.4,,-5.8,,23.8,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-12,1964,3,12,,-1.1,,-11.7,,-6.4,,24.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-13,1964,3,13,,-2.8,,-5.6,,-4.2,,22.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-14,1964,3,14,,6.1,,-11.1,,-2.5,,20.5,,0,,3,,0,,3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-15,1964,3,15,,5,,1.7,,3.4,,14.6,,0,,0,,1.3,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-16,1964,3,16,,1.1,,-7.8,,-3.4,,21.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-17,1964,3,17,,-1.1,,-12.8,,-7,,25,,0,,0,,3.8,,3.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-18,1964,3,18,,-3.9,,-15,,-9.5,,27.5,,0,,0,,5.8,,5.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-19,1964,3,19,,-1.1,,-8.9,,-5,,23,,0,,0,,0.8,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-20,1964,3,20,,1.7,,-6.1,,-2.2,,20.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-21,1964,3,21,,7.2,,-5.6,,0.8,,17.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-22,1964,3,22,,6.1,,-1.1,,2.5,,15.5,,0,,0,T,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-23,1964,3,23,,-0.6,,-7.2,,-3.9,,21.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-24,1964,3,24,,7.8,,-8.3,,-0.3,,18.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-25,1964,3,25,,7.8,,3.9,,5.9,,12.1,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-26,1964,3,26,,1.7,,-1.7,,0,,18,,0,,0,,22.9,,22.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-27,1964,3,27,,-2.2,,-6.1,,-4.2,,22.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-28,1964,3,28,,1.7,,-7.2,,-2.8,,20.8,,0,,0,,7.6,,7.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-29,1964,3,29,,3.3,,-1.1,,1.1,,16.9,,0,,0,,1.3,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-30,1964,3,30,,0.6,,-4.4,,-1.9,,19.9,,0,,0,,0.3,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-03-31,1964,3,31,,-4.4,,-11.7,,-8.1,,26.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-01,1964,4,1,,-4.4,,-12.2,,-8.3,,26.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-02,1964,4,2,,2.8,,-12.8,,-5,,23,,0,,0,,3.8,,3.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-03,1964,4,3,,1.1,,-2.8,,-0.9,,18.9,,0,,0,,2.5,,2.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-04,1964,4,4,,-2.8,,-6.7,,-4.8,,22.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-05,1964,4,5,,1.7,,-11.1,,-4.7,,22.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-06,1964,4,6,,8.9,,-9.4,,-0.3,,18.3,,0,,2,,0,,2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-07,1964,4,7,,12.8,,2.8,,7.8,,10.2,,0,,2.3,,0,,2.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-08,1964,4,8,,8.3,,2.8,,5.6,,12.4,,0,,2,,0,,2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-09,1964,4,9,,3.3,,0.6,,2,,16,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-10,1964,4,10,,10,,-0.6,,4.7,,13.3,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-11,1964,4,11,,8.3,,-0.6,,3.9,,14.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-12,1964,4,12,,17.2,,-2.8,,7.2,,10.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-13,1964,4,13,,19.4,,1.1,,10.3,,7.7,,0,,5.6,,0,,5.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-14,1964,4,14,,14.4,,11.1,,12.8,,5.2,,0,,13.5,,0,,13.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-15,1964,4,15,,15.6,,7.8,,11.7,,6.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-16,1964,4,16,,10.6,,1.1,,5.9,,12.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-17,1964,4,17,,9.4,,-2.8,,3.3,,14.7,,0,,2,,0,,2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-18,1964,4,18,,13.3,,5,,9.2,,8.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-19,1964,4,19,,6.1,,-1.7,,2.2,,15.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-20,1964,4,20,,8.3,,-2.8,,2.8,,15.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-21,1964,4,21,,13.3,,0.6,,7,,11,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-22,1964,4,22,,10,,5.6,,7.8,,10.2,,0,,13.2,,0,,13.2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-23,1964,4,23,,8.3,,5.6,,7,,11,,0,,1,,0,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-24,1964,4,24,,7.8,,3.9,,5.9,,12.1,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-25,1964,4,25,,8.9,,3.3,,6.1,,11.9,,0,,0.3,,0,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-26,1964,4,26,,16.1,,-0.6,,7.8,,10.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-27,1964,4,27,,20.6,,3.9,,12.3,,5.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-28,1964,4,28,,18.9,,6.1,,12.5,,5.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-29,1964,4,29,,18.3,,4.4,,11.4,,6.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-04-30,1964,4,30,,22.8,,1.7,,12.3,,5.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-01,1964,5,1,,20.6,,7.2,,13.9,,4.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-02,1964,5,2,,21.1,,5.6,,13.4,,4.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-03,1964,5,3,,21.7,,4.4,,13.1,,4.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-04,1964,5,4,,23.3,,4.4,,13.9,,4.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-05,1964,5,5,,25.6,,8.3,,17,,1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-06,1964,5,6,,25,,10,,17.5,,0.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-07,1964,5,7,,27.8,,13.3,,20.6,,0,,2.6,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-08,1964,5,8,,27.8,,16.7,,22.3,,0,,4.3,,7.6,,0,,7.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-09,1964,5,9,,25,,16.1,,20.6,,0,,2.6,,3.3,,0,,3.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-10,1964,5,10,,12.2,,10.6,,11.4,,6.6,,0,,3.6,,0,,3.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-11,1964,5,11,,16.1,,7.2,,11.7,,6.3,,0,,1,,0,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-12,1964,5,12,,19.4,,7.8,,13.6,,4.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-13,1964,5,13,,23.3,,7.8,,15.6,,2.4,,0,,5.6,,0,,5.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-14,1964,5,14,,11.7,,8.3,,10,,8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-15,1964,5,15,,19.4,,0,,9.7,,8.3,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-16,1964,5,16,,21.1,,11.1,,16.1,,1.9,,0,,8.6,,0,,8.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-17,1964,5,17,,21.1,,11.1,,16.1,,1.9,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-18,1964,5,18,,18.3,,6.1,,12.2,,5.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-19,1964,5,19,,21.1,,9.4,,15.3,,2.7,,0,,5.8,,0,,5.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-20,1964,5,20,,11.7,,7.2,,9.5,,8.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-21,1964,5,21,,16.1,,-0.6,,7.8,,10.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-22,1964,5,22,,22.2,,8.9,,15.6,,2.4,,0,,0.3,,0,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-23,1964,5,23,,30,,13.3,,21.7,,0,,3.7,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-24,1964,5,24,,31.1,,18.3,,24.7,,0,,6.7,,6.4,,0,,6.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-25,1964,5,25,,16.1,,10,,13.1,,4.9,,0,,3,,0,,3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-26,1964,5,26,,18.9,,5,,12,,6,,0,,4.3,,0,,4.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-27,1964,5,27,,17.8,,10,,13.9,,4.1,,0,,5.1,,0,,5.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-28,1964,5,28,,10,,5,,7.5,,10.5,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-29,1964,5,29,,11.7,,3.3,,7.5,,10.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-30,1964,5,30,,16.1,,6.1,,11.1,,6.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-05-31,1964,5,31,,18.3,,5,,11.7,,6.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-06-01,1964,6,1,,20.6,,4.4,,12.5,,5.5,,0,,3.6,,0,,3.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-06-02,1964,6,2,,18.3,,10,,14.2,,3.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-06-03,1964,6,3,,19.4,,5,,12.2,,5.8,,0,,10.7,,0,,10.7,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-06-04,1964,6,4,,13.3,,9.4,,11.4,,6.6,,0,,5.6,,0,,5.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-06-05,1964,6,5,,16.7,,6.1,,11.4,,6.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-06-06,1964,6,6,,23.3,,3.3,,13.3,,4.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-06-07,1964,6,7,,19.4,,13.9,,16.7,,1.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-06-08,1964,6,8,,24.4,,11.1,,17.8,,0.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-06-09,1964,6,9,,26.7,,8.9,,17.8,,0.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-06-10,1964,6,10,,27.2,,13.3,,20.3,,0,,2.3,,2,,0,,2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-06-11,1964,6,11,,22.2,,7.2,,14.7,,3.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-06-12,1964,6,12,,21.1,,6.7,,13.9,,4.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-06-13,1964,6,13,,25.6,,11.1,,18.4,,0,,0.4,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-06-14,1964,6,14,,21.1,,17.8,,19.5,,0,,1.5,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-06-15,1964,6,15,,20,,7.8,,13.9,,4.1,,0,,1.8,,0,,1.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-06-16,1964,6,16,,12.8,,5.6,,9.2,,8.8,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-06-17,1964,6,17,,18.3,,8.3,,13.3,,4.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-06-18,1964,6,18,,23.9,,6.7,,15.3,,2.7,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-06-19,1964,6,19,,30.6,,12.2,,21.4,,0,,3.4,,4.1,,0,,4.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-06-20,1964,6,20,,31.1,,19.4,,25.3,,0,,7.3,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-06-21,1964,6,21,,26.7,,15,,20.9,,0,,2.9,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1964-06-22,1964,6,22,,26.7,,10,,18.4,,0,,0.4,,0,,0,,0,,,,,,,
